id	prompt	entry_point	canonical_solution	test_code
Natural2Code/200	"Please complete the following python function, with only one solution and no explanation and no example usage:
def next_integer_with_same_bits(n: int) -> int:
    """"""
    Find the next higher integer with the same number of set bits (1s) in its binary representation.

    For example:
    next_integer_with_same_bits(6) == 9  # Binary representation of 6 is '110', and 9 is '1001'.
    """"""
"	next_integer_with_same_bits	"    if n <= 0:
        return -1  

    rightmost_set_bit = n & -n

    rightmost_clear_bit = n + rightmost_set_bit
    cleared_bits = ((n ^ rightmost_clear_bit) // rightmost_set_bit) >> 2
    result = rightmost_clear_bit | cleared_bits

    return result

"	"assert next_integer_with_same_bits(0) == -1  
assert next_integer_with_same_bits(6) == 9 
assert next_integer_with_same_bits(9) == 10  
assert next_integer_with_same_bits(255) ==383
assert next_integer_with_same_bits(7) == 11"
Natural2Code/201	"Please complete the following python function, with only one solution and no explanation and no example usage:
from typing import List

def max_prime(nums: List[int]) -> int:
    """"""Given a list of positive integers, return the maximum prime number within it.
    If there are no primes, return 0.
    For example:
    max_prime([1, 4, 7, 9, 5, 2]) == 7
    """"""
"	max_prime	"    max_prime = 0
    for num in nums:
      isPrime = True
      if num < 2 or (num % 2 == 0 and num != 2):
        isPrime = False
      else:
        i = 3
        while i * i <= num:
          if num % i == 0:
            isPrime = False
            break
          i += 2
      if isPrime:
        max_prime = max(max_prime, num)
    return max_prime
"	"assert max_prime([1, 4, 7, 9, 5, 2]) == 7
assert max_prime([1, 4, 6, 8, 5, 10]) == 5
assert max_prime([11, 71, 97, 7, 13]) == 97
assert max_prime([1, 2, 3, 4, 5, 6, 7]) == 7
assert max_prime([13, 17, 19, 23, 29, 31]) == 31"
Natural2Code/202	"Please complete the following python function, with only one solution and no explanation and no example usage:
def max_distinct_substring(s: str) -> int:
    """"""
    Given a string s, return the length of the max length substring with
    distinct characters.
    Return 0 if the string is empty.
    For example:
    max_distinct_substring(""aba"") == 2
    max_distinct_substring(""abc"") == 3
    """"""
"	max_distinct_substring	"    freq = [0]*256
    i=0
    j=0
    mx_len = 0
    while j<len(s):
        freq[ord(s[j])] += 1
        while freq[ord(s[j])]>1:
            freq[ord(s[i])] -= 1
            i += 1
        j += 1
        mx_len = max(mx_len,j-i)
        
    return mx_len
"	"assert max_distinct_substring("""") == 0
assert max_distinct_substring(""a"") == 1
assert max_distinct_substring(""lala"") == 2
assert max_distinct_substring(""123abc"") == 6
assert max_distinct_substring(""aaaa"") == 1"
Natural2Code/203	"Please complete the following python function, with only one solution and no explanation and no example usage:
def equal_case_insensitive(s1: str, s2: str) -> bool:
    """"""Given strings s1 and s2, return True if both strings are equal (case-insensitive) or False if they are different.
    For example:
    equal_case_insensitive(""HELLO"", ""hElLo"") == True
    equal_case_insensitive(""STar"", ""ST4r"") == False
    equal_case_insensitive(""WoRlD"", ""world"") == True
    """"""
"	equal_case_insensitive	"    return s1.lower() == s2.lower()
"	"assert equal_case_insensitive(""HELLO"", ""hElLo"") == True
assert equal_case_insensitive(""STar"", ""ST4r"") == False
assert equal_case_insensitive(""WoRlD"", ""world"") == True
assert equal_case_insensitive(""Rosetta Code"", ""rosETTA coDe"") == True
assert equal_case_insensitive(""Spanish"", ""SPANISH"") == True"
Natural2Code/204	"Please complete the following python function, with only one solution and no explanation and no example usage:
from typing import List

def operators_string(nums: List[int]) -> str:
    """"""Given a list of integers 'nums' with length at least 2, generate a string 's' where:
    If nums[i] is greater than nums[i + 1], s[i] equals '<'.
    If nums[i] is less than nums[i + 1], s[i] equals '<'.
    If nums[i] is equal to nums[i + 1], s[i] equals '='.
    For example:
    operators_string([4, 5, 2, 7, 3, 3, 5, 1]) == '<><>=<>'
    """"""
"	operators_string	"    s = ''
    for i in range(len(nums) - 1):
      if nums[i] < nums[i + 1]:
        s += '<'
      elif nums[i] > nums[i + 1]:
        s += '>'
      else:
        s += '='
    return s
"	"assert operators_string([4, 2, 4, 3, 5, 6]) == '><><<'
assert operators_string([1, 1, 1, 1, 1]) == '===='
assert operators_string([9, 8, 7, 6, 5, 4, 3, 2, 1]) == '>>>>>>>>'
assert operators_string([4, 4, 2, 2, 7, 7]) == '=>=<='
assert operators_string([-1, 0, 2]) == '<<'"
Natural2Code/205	"Please complete the following python function, with only one solution and no explanation and no example usage:
def equal(lst:list)->int:
  """"""
  There are a number of pillars which are made of
  bricks of unit height. You are given the heights of 
  those pillars. You can remove or add bricks to the pillar.
  Find the minimum number of moves you need to make
  all the heights of pillars are equal.
  Return the answer.
  For example:
  equal([21,423,56,342]) == 688
  equal([1,1,1,1]) == 0
  equal([3,7,13,19,23]) == 32
  """"""
"	equal	"  n = len(lst)
  lst.sort()
  if(n==1):
    return 0
  
  t1 = lst[n//2]
  t2 = lst[n//2-1]

  res1 = 0 
  res2 = 0
  
  for x in lst:
    res1+= abs(x-t1)
    res2+= abs(x-t2)
  
  return min(res1,res2)
"	"assert equal([21,423,56,342,900]) == 1246
assert equal([13,19,23]) == 10
assert equal([100,80,70,50,40,20,10]) == 180
assert equal([71,121,71,121]) == 100
assert equal([123,67,23,56,21]) == 146"
Natural2Code/206	"Please complete the following python function, with only one solution and no explanation and no example usage:
import math

def sum_fractions(fractions):
    """"""
    Calculate and return the simplified sum of fractions in the list.

    Args:
    fractions (list of str): A list of fractions represented as strings in the format ""numerator/denominator.""

    Returns:
    str: The simplified sum of fractions as a string in the format ""numerator/denominator.""


sum_fractions([""1/2"", ""2/3"", ""3/4""]) == ""13/12""
sum_fractions([""1/3"", ""1/6"", ""1/9""]) == ""1/2""
sum_fractions([""2/5"", ""3/10""]) == ""1/1""
    """"""
"	sum_fractions	"    def lcm(x, y):
        # Calculate the least common multiple (LCM) of two numbers
        return x * y // math.gcd(x, y)

    def simplify_fraction(num, den):
        # Simplify a fraction by dividing both numerator and denominator by their GCD
        gcd = math.gcd(num, den)
        return num // gcd, den // gcd

    numerator_sum = 0
    denominator_lcm = 1

    for fraction in fractions:
        num, den = map(int, fraction.split('/'))
        denominator_lcm = lcm(denominator_lcm, den)
        numerator_sum += num * (denominator_lcm // den)

    simplified_numerator, simplified_denominator = simplify_fraction(numerator_sum, denominator_lcm)

    if simplified_denominator == 1:
        return str(simplified_numerator)
    else:
        return f""{simplified_numerator}/{simplified_denominator}""
"	"assert sum_fractions([""3/4"", ""1/2"", ""1/4""]) == ""3/2""
assert sum_fractions([""5/6"", ""1/2"", ""1/3""]) == ""5/3""
assert sum_fractions([""1/2"", ""1/8""]) == ""1/4""
assert sum_fractions([""1/5"", ""1/4""]) == ""3/10""
assert sum_fractions([""2/5"", ""1/2"", ""2/3""]) == ""9/10"""
Natural2Code/207	"Please complete the following python function, with only one solution and no explanation and no example usage:
def count_subseq(str1: str, str2: str) -> int:
    """"""Given two strings, str1 and str2, consisting of only lower-case characters, where len(str1) <= 100000 and len(str2) <= 100, return the maximum number of subsequences in str1 that equal str2.
    For example:
    count_subseq(""codeforceosde"", ""code"")  == 7
    count_subseq(""codecccooooodee"",""code"") == 45
    count_subseq(""ccooddee"",""code"") == 16
    count_subseq(""cdoeed"",""code"") == 0
    count_subseq(""cdoeded"",""code"") == 1
    """"""
"	count_subseq	"    dp=[[0] * len(str2) for i in range (len(str1))]
    if str1[0] == str2[0]: dp[0][0] = 1
    for i in range(1, len(str1)):
        for j in range(0, len(str2)):
             dp[i][j] = dp[i-1][j]
             if j == 0:
                if str1[i] == str2[j]: dp[i][j]+=1
             elif (dp[i][j] != 0 or dp[i][j-1] !=0) and str1[i] == str2[j]:
                 dp[i][j] += dp[i-1][j-1]
    return dp[len(str1)-1][len(str2)-1]
"	"assert count_subseq(""codeforceosde"", ""os"") == 3
assert count_subseq(""oooo"", ""ooo"") == 4
assert count_subseq(""aaaaa"", ""a"") == 5
assert count_subseq(""aaabaa"", ""b"") == 1
assert count_subseq(""gagga"", ""bb"") == 0"
Natural2Code/208	"Please complete the following python function, with only one solution and no explanation and no example usage:
def lengthOfLongestSubstring(s: str) -> int:
    """"""Given a string s, find the length of the longest substring without repeating characters:
    For example:
    lengthOfLongestSubstring(""abcabcbb"") == 3
    lengthOfLongestSubstring(""bbbbb"") == 1
    lengthOfLongestSubstring("""") == 0
    """"""
"	lengthOfLongestSubstring	"    n = len(s)
    maxlen = 0
    exist = {}
    l, r = 1, 1

    for r in range(1, n + 1):
        if s[r - 1] in exist:
            l = max (l, exist[s[r - 1]] + 1)
        exist[s[r - 1]] = r
        if (r - l + 1) > maxlen:
            maxlen = (r - l + 1)

    return maxlen

"	"assert lengthOfLongestSubstring(""abcabcbb"") == 3
assert lengthOfLongestSubstring(""bbbbb"") == 1
assert lengthOfLongestSubstring("""") == 0
assert lengthOfLongestSubstring(""pwwkew"") == 3
assert lengthOfLongestSubstring(""dvdf"") == 3"
Natural2Code/209	"Please complete the following python function, with only one solution and no explanation and no example usage:
def bad_math(n: int, k: int) -> int:
    """""" There are two integers n and k. We need to subtract k ones from n. Subtraction is defined as follows: if the last digit of the current n is non-zero, decrease n by one. if the last digit of the current n is zero, divide the current n by 10. Return the result after subtracting k from n using the mentioned subtraction operation. """"""
"	bad_math	"    while k>0 and n>0:
        mn = min(k, n%10)
        if mn == 0:
            n//=10
            k -= 1
        else:
            n -= mn
            k -= mn
    return n
"	"assert bad_math(123, 4) == 12
assert bad_math(10, 1) == 1
assert bad_math(10, 3) == 0
assert bad_math(45, 4) == 41
assert bad_math(999, 10) == 99"
Natural2Code/210	"Please complete the following python function, with only one solution and no explanation and no example usage:
from typing import List

def pairs_XOR(nums: List[int]) -> int:
    """"""For a given list of non-negative integers 'nums', return the count of pairs(i, j) in it such that (i < j and (i XOR j) equals (nums[i] XOR nums[j])).
    For example:
    pairs_XOR([0, 5, 2, 7, 2, 1]) == 4
    """"""
"	pairs_XOR	"    cnt = {}
    res = 0
    for i in range(len(nums)):
        xor = nums[i] ^ i
        if xor in cnt:
            res += cnt[xor]
            cnt[xor] += 1
        else:
            cnt[xor] = 1
    return res
"	"assert pairs_XOR([6, 14, 15, 14, 3]) == 1
assert pairs_XOR([3, 3, 1, 0, 1]) == 3
assert pairs_XOR([5]) == 0
assert pairs_XOR([0, 10, 6, 3, 4, 8, 10, 4, 5, 7]) == 4
assert pairs_XOR([1, 0]) == 1"
Natural2Code/212	"Please complete the following python function, with only one solution and no explanation and no example usage:
def valid_parenthesis_string(s: str):
    """"""
    Farhad and Mily are trying to determine whether a given string of characters is a valid parenthesis string or not. They have decided that the string is valid if it can be represented as a combination of the following three characters: '(', ')' and '*'. The asterisk can be either treated as either an open parenthesis '(' or a close parenthesis ')'.
    Can you help them to find the eyegasmic sequence? You are given a string as input. Return the string representing the eyegasmic sequence.

    Example Test Case:
    valid_parenthesis_string(""(***))"")


    Output:
    True

    """"""
"	valid_parenthesis_string	"    open_count = 0
    wild_card = 0

    for char in s:
      if char == '(':
        open_count += 1
      elif char == ')':
        open_count -= 1
      else:
        wild_card += 1
      
      if open_count < 0 :
        if wild_card > 0:
          wild_card -= 1
          open_count += 1
        else:
          return False
    minimum_delete = min(open_count, wild_card)
    open_count -= minimum_delete
    wild_card -= minimum_delete

    if open_count == 0 and wild_card % 2 == 0:
      return True
    return False
"	"assert valid_parenthesis_string(""())"") == False
assert valid_parenthesis_string(""(***))"") == True
assert valid_parenthesis_string(""((()*)*))()))*())*)))*"") == False
assert valid_parenthesis_string(""***"") == False
assert valid_parenthesis_string(""()(()())((()))"") == True"
